id|review-parts|review-rating
95|“weak|no_rating_yet
95|points“|no_rating_yet
95|wird|no_rating_yet
95|es|no_rating_yet
95|um|no_rating_yet
95|einiges|no_rating_yet
95|schwerer.|no_rating_yet
95|Aber|no_rating_yet
95|zu|no_rating_yet
95|schaffen|no_rating_yet
95|ist|no_rating_yet
95|es|no_rating_yet
95|immer|no_rating_yet
95|noch.|no_rating_yet
96|Ich|no_rating_yet
96|finde|no_rating_yet
96|das|no_rating_yet
96|Spiel|no_rating_yet
96|zimlich|no_rating_yet
96|cool|no_rating_yet
96|aber|no_rating_yet
96|wenn|no_rating_yet
96|neue|no_rating_yet
96|Level|no_rating_yet
96|rauskommen|no_rating_yet
96|sollten|no_rating_yet
96|sie|no_rating_yet
96|schwieriger|no_rating_yet
96|sein|no_rating_yet
96|weil|no_rating_yet
96|ich|no_rating_yet
96|alle|no_rating_yet
96|Level|no_rating_yet
96|in|no_rating_yet
96|ca.2|no_rating_yet
96|Tagen|no_rating_yet
96|durch|no_rating_yet
96|spielen|no_rating_yet
96|konnte|no_rating_yet
96|.|no_rating_yet
97|Sehr|no_rating_yet
97|cool|no_rating_yet
97|aber|no_rating_yet
97|Bissl|no_rating_yet
97|dumm|no_rating_yet
97|das|no_rating_yet
97|vllt|no_rating_yet
97|die|no_rating_yet
97|mamuts|no_rating_yet
97|vllt|no_rating_yet
97|anders|no_rating_yet
97|aussehen|no_rating_yet
97|können|no_rating_yet
98|Es|no_rating_yet
98|ist|no_rating_yet
98|nicht|no_rating_yet
98|schaffbar|no_rating_yet
98|das|no_rating_yet
98|mamut|no_rating_yet
98|ist|no_rating_yet
98|immer|no_rating_yet
98|schneller|no_rating_yet
99|Very|no_rating_yet
99|funny|no_rating_yet
99|and|no_rating_yet
99|entertaining.|no_rating_yet
99|I|no_rating_yet
99|wished|no_rating_yet
99|there|no_rating_yet
99|where|no_rating_yet
99|more|no_rating_yet
99|beasts|no_rating_yet
99|to|no_rating_yet
99|fight|no_rating_yet
99|and|no_rating_yet
99|some|no_rating_yet
99|kind|no_rating_yet
99|of|no_rating_yet
99|improve|no_rating_yet
99|yourself|no_rating_yet
99|and|no_rating_yet
99|your|no_rating_yet
99|weapons|no_rating_yet
99|by|no_rating_yet
99|hunting|no_rating_yet
99|other|no_rating_yet
99|monsters|no_rating_yet
99|in|no_rating_yet
99|their|no_rating_yet
99|territories.|no_rating_yet
100|Gut|no_rating_yet
100|gemacht|no_rating_yet
100|für|no_rating_yet
100|Langeweile|no_rating_yet
100|würde|no_rating_yet
100|mir|no_rating_yet
100|wünschen|no_rating_yet
100|das|no_rating_yet
100|es|no_rating_yet
100|noch|no_rating_yet
100|mehr|no_rating_yet
100|lvl|no_rating_yet
100|gibt|no_rating_yet
100|habe|no_rating_yet
100|es|no_rating_yet
100|aus|no_rating_yet
100|gespielt|no_rating_yet
101|Mach|no_rating_yet
101|zu|no_rating_yet
101|süchtig|no_rating_yet
101|und|no_rating_yet
101|regt|no_rating_yet
101|ein|no_rating_yet
101|auf|no_rating_yet
101|wenn|no_rating_yet
101|man|no_rating_yet
101|das|no_rating_yet
101|level|no_rating_yet
101|tausend|no_rating_yet
101|mal|no_rating_yet
101|brobiert|no_rating_yet
101|hat|no_rating_yet
101|also|no_rating_yet
101|bitte|no_rating_yet
101|nicht|no_rating_yet
101|herunterladen|no_rating_yet
101|👿👿👿👿👿😏💀💢💢💢💢💢💩✋👍👋👋👄👃✊👇👌👃🏃👇🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅🙅👑|no_rating_yet
102|1|no_rating_yet
102|Stern,|no_rating_yet
102|scheiß|no_rating_yet
102|all,|no_rating_yet
102|stürzt|no_rating_yet
102|direkt|no_rating_yet
102|nach|no_rating_yet
102|dem|no_rating_yet
102|öffnen|no_rating_yet
102|ab|no_rating_yet
103|Wenn|no_rating_yet
103|ich|no_rating_yet
103|es|no_rating_yet
103|ein|no_rating_yet
103|zweites|no_rating_yet
103|mal|no_rating_yet
103|öffnen|no_rating_yet
103|will|no_rating_yet
103|freezt|no_rating_yet
103|es|no_rating_yet
103|im|no_rating_yet
103|Ladebildschirm...wenn|no_rating_yet
103|möglich|no_rating_yet
103|,|no_rating_yet
103|bitte|no_rating_yet
103|fehler|no_rating_yet
103|beheben|no_rating_yet
104|Schlechtes|no_rating_yet
104|Aim,|no_rating_yet
104|doch|no_rating_yet
104|Juckt|no_rating_yet
104|in|no_rating_yet
104|nicht.|no_rating_yet
104|Samira|no_rating_yet
104|in|no_rating_yet
104|sein|no_rating_yet
104|Gesicht.|no_rating_yet
105|I|no_rating_yet
105|like|no_rating_yet
105|this|no_rating_yet
105|game|no_rating_yet
105|but|no_rating_yet
105|it|no_rating_yet
105|would|no_rating_yet
105|be|no_rating_yet
105|very|no_rating_yet
105|cool|no_rating_yet
105|if|no_rating_yet
105|you|no_rating_yet
105|can|no_rating_yet
105|add|no_rating_yet
105|more|no_rating_yet
105|animals|no_rating_yet
105|which|no_rating_yet
105|you|no_rating_yet
105|can|no_rating_yet
105|hunt|no_rating_yet
105|for|no_rating_yet
105|example|no_rating_yet
105|buffalos|no_rating_yet
105|or|no_rating_yet
105|Sabre-tooth|no_rating_yet
105|tiger|no_rating_yet
105|:/|no_rating_yet
106|Ist|no_rating_yet
106|ein|no_rating_yet
106|super|no_rating_yet
106|Spiel|no_rating_yet
106|,dass|no_rating_yet
106|man|no_rating_yet
106|sehr|no_rating_yet
106|gut|no_rating_yet
106|spielen|no_rating_yet
106|kann|no_rating_yet
106|.Wenn|no_rating_yet
106|man|no_rating_yet
106|z.B.|no_rating_yet
106|auf|no_rating_yet
106|seinen|no_rating_yet
106|Bus|no_rating_yet
106|wartet|no_rating_yet
106|,ist|no_rating_yet
106|es|no_rating_yet
106|ein|no_rating_yet
106|netter|no_rating_yet
106|Zeitvertreib.|no_rating_yet
106|Würde|no_rating_yet
106|ich|no_rating_yet
106|euch|no_rating_yet
106|sehr|no_rating_yet
106|empfehlen|no_rating_yet
106|😀|no_rating_yet
107|Won't|no_rating_yet
107|start|no_rating_yet
107|most|no_rating_yet
107|of|no_rating_yet
107|the|no_rating_yet
107|time,|no_rating_yet
107|freezes|no_rating_yet
107|much|no_rating_yet
107|to|no_rating_yet
107|often.|no_rating_yet
107|Android|no_rating_yet
107|6.|no_rating_yet
107|0.1|no_rating_yet
108|Das|no_rating_yet
108|ist|no_rating_yet
108|eines|no_rating_yet
108|der|no_rating_yet
108|BESTEN|no_rating_yet
108|Spiele|no_rating_yet
108|die|no_rating_yet
108|ich|no_rating_yet
108|gespielt|no_rating_yet
108|habe!!!|no_rating_yet
108|Grafik|no_rating_yet
108|Super,gameplay|no_rating_yet
108|perfekt|no_rating_yet
108|und|no_rating_yet
108|man|no_rating_yet
108|merkt|no_rating_yet
108|nach|no_rating_yet
108|und|no_rating_yet
108|nach|no_rating_yet
108|wird|no_rating_yet
108|es|no_rating_yet
108|schwerer.Hab|no_rating_yet
108|es|no_rating_yet
108|jetzt|no_rating_yet
108|schon|no_rating_yet
108|mit|no_rating_yet
108|allen|no_rating_yet
108|meinen|no_rating_yet
108|Freunden|no_rating_yet
108|geteilt|no_rating_yet
108|und|no_rating_yet
108|sie|no_rating_yet
108|spielen|no_rating_yet
108|es|no_rating_yet
108|auch|no_rating_yet
108|!|no_rating_yet
108|ACHTUNG:|no_rating_yet
108|Suchtgefahr|no_rating_yet
108|!!!|no_rating_yet
109|...|no_rating_yet
109|dieser|no_rating_yet
109|kurzweilige,|no_rating_yet
109|die|no_rating_yet
109|verschütteten|no_rating_yet
109|archaischen|no_rating_yet
109|Bedürfnisse|no_rating_yet
109|ansprechende|no_rating_yet
109|Zeitvertreib|no_rating_yet
109|für|no_rating_yet
109|zwischendurch.|no_rating_yet
109|Leider|no_rating_yet
109|kann|no_rating_yet
109|die|no_rating_yet
109|Motivation|no_rating_yet
109|nicht|no_rating_yet
109|allzu|no_rating_yet
109|lang|no_rating_yet
109|aufrechterhalten|no_rating_yet
109|werden.|no_rating_yet
110|Kleines,|no_rating_yet
110|interessantes|no_rating_yet
110|Spiel|no_rating_yet
110|für|no_rating_yet
110|Zwischendurch.|no_rating_yet
110|Gute|no_rating_yet
110|Spieldynamik,|no_rating_yet
110|steigender|no_rating_yet
110|Anspruch.|no_rating_yet
110|Weiter|no_rating_yet
110|so|no_rating_yet
110|Spiele|no_rating_yet
110|machen|no_rating_yet
110|:-)|no_rating_yet
111|Die|no_rating_yet
111|Steuerung|no_rating_yet
111|ist|no_rating_yet
111|sehr|no_rating_yet
111|schlecht|no_rating_yet
111|und|no_rating_yet
111|schwammig|no_rating_yet
111|somit|no_rating_yet
111|man|no_rating_yet
111|sehr|no_rating_yet
111|schlecht|no_rating_yet
111|spielen|no_rating_yet
111|kann|no_rating_yet
112|Bin|no_rating_yet
112|level|no_rating_yet
112|20|no_rating_yet
112|ich|no_rating_yet
112|fing|no_rating_yet
112|gar|no_rating_yet
112|nicht|no_rating_yet
112|so|no_rating_yet
112|schwer|no_rating_yet
112|man|no_rating_yet
112|braucht|no_rating_yet
112|nur|no_rating_yet
112|gute|no_rating_yet
112|tacktik|no_rating_yet
113|Hey|no_rating_yet
113|Leute|no_rating_yet
113|,|no_rating_yet
113|gutes|no_rating_yet
113|Spiel|no_rating_yet
113|,|no_rating_yet
113|gute|no_rating_yet
113|Idee|no_rating_yet
113|.|no_rating_yet
113|Macht|no_rating_yet
113|Spaß....!|no_rating_yet
114|Macht|no_rating_yet
114|total|no_rating_yet
114|süchtig|no_rating_yet
114|aber|no_rating_yet
114|ist|no_rating_yet
114|sehr|no_rating_yet
114|schwer|no_rating_yet
115|Nur|no_rating_yet
115|leider|no_rating_yet
115|stören|no_rating_yet
115|mich|no_rating_yet
115|die|no_rating_yet
115|stoßzähne|no_rating_yet
115|ein|no_rating_yet
115|wenig,|no_rating_yet
115|die|no_rating_yet
115|blocken|no_rating_yet
115|einfach|no_rating_yet
115|alles|no_rating_yet
116|Mammut|no_rating_yet
116|hat|no_rating_yet
116|0|no_rating_yet
116|leben,|no_rating_yet
116|mission|no_rating_yet
116|trotzdem|no_rating_yet
116|nicht|no_rating_yet
116|geschafft.|no_rating_yet
116|Brauch|no_rating_yet
116|ich|no_rating_yet
116|nicht|no_rating_yet
117|Das|no_rating_yet
117|game|no_rating_yet
117|finde|no_rating_yet
117|ich|no_rating_yet
117|eingendlich|no_rating_yet
117|eh|no_rating_yet
117|ganz|no_rating_yet
117|geil|no_rating_yet
117|aber|no_rating_yet
117|der|no_rating_yet
117|scheiß|no_rating_yet
117|Bastard|no_rating_yet
117|haut|no_rating_yet
117|mich|no_rating_yet
117|die|no_rating_yet
117|ganze|no_rating_yet
117|zeit|no_rating_yet
117|raus|no_rating_yet
117|🔪💩🔫|no_rating_yet
118|Ich|no_rating_yet
118|hab|no_rating_yet
118|mich|no_rating_yet
118|in|no_rating_yet
118|dieses|no_rating_yet
118|Spiel|no_rating_yet
118|verliiiieeebt...Es|no_rating_yet
118|macht|no_rating_yet
118|einfach|no_rating_yet
118|nur|no_rating_yet
118|süchtig|no_rating_yet
118|und|no_rating_yet
118|mach|no_rating_yet
118|voll|no_rating_yet
118|Spaß😍👏|no_rating_yet
119|It's|no_rating_yet
119|a|no_rating_yet
119|nice|no_rating_yet
119|game|no_rating_yet
119|but|no_rating_yet
119|after|no_rating_yet
119|a|no_rating_yet
119|few|no_rating_yet
119|level|no_rating_yet
119|I|no_rating_yet
119|think|no_rating_yet
119|it|no_rating_yet
119|gets|no_rating_yet
119|a|no_rating_yet
119|bit|no_rating_yet
119|boring.|no_rating_yet
119|Add|no_rating_yet
119|a|no_rating_yet
119|rocketlauncher|no_rating_yet
119|then|no_rating_yet
119|it|no_rating_yet
119|will|no_rating_yet
119|be|no_rating_yet
119|5|no_rating_yet
119|stars|no_rating_yet
120|Darum|no_rating_yet
120|gibt|no_rating_yet
120|es|no_rating_yet
120|2|no_rating_yet
120|Sterne|no_rating_yet
120|abzug.|no_rating_yet
120|Habe|no_rating_yet
120|galaxy|no_rating_yet
120|s4.|no_rating_yet
120|Ansonsten|no_rating_yet
120|ist|no_rating_yet
120|das|no_rating_yet
120|Spiel|no_rating_yet
120|sehr|no_rating_yet
120|gelungen|no_rating_yet
120|und|no_rating_yet
120|ein|no_rating_yet
120|toller|no_rating_yet
120|Zeitvertreib.|no_rating_yet
121|Wird|no_rating_yet
121|trotz|no_rating_yet
121|schwerer|no_rating_yet
121|Mammuts|no_rating_yet
121|und|no_rating_yet
121|vielen|no_rating_yet
121|Versuchen|no_rating_yet
121|nicht|no_rating_yet
121|blöd|no_rating_yet
121|also|no_rating_yet
121|wenn|no_rating_yet
121|man|no_rating_yet
121|langeweile|no_rating_yet
121|hat:|no_rating_yet
121|emlfehlenswert|no_rating_yet
121|←_←→_→|no_rating_yet
122|Beobachten|no_rating_yet
122|sie|no_rating_yet
122|das|no_rating_yet
122|Mamut,und|no_rating_yet
122|dann|no_rating_yet
122|Schlagen|no_rating_yet
122|sie|no_rating_yet
122|zu;^)|no_rating_yet
123|Ganz|no_rating_yet
123|lustig.|no_rating_yet
123|Mal|no_rating_yet
123|sehen,|no_rating_yet
123|wie|no_rating_yet
123|lange|no_rating_yet
123|es|no_rating_yet
123|mich|no_rating_yet
123|begeistern|no_rating_yet
123|kann.|no_rating_yet
123|Das|no_rating_yet
123|Spielprinzip|no_rating_yet
123|ist|no_rating_yet
123|simpel,|no_rating_yet
123|gibt|no_rating_yet
123|aber|no_rating_yet
123|eben|no_rating_yet
123|nicht|no_rating_yet
123|viele|no_rating_yet
123|Varianten|no_rating_yet
123|her.|no_rating_yet
124|Mist,ich|no_rating_yet
124|kann|no_rating_yet
124|die|no_rating_yet
124|App|no_rating_yet
124|nicht|no_rating_yet
124|mehr|no_rating_yet
124|Öffnen.|no_rating_yet
124|Aber|no_rating_yet
124|ansonsten|no_rating_yet
124|cooles|no_rating_yet
124|Spiel.|no_rating_yet
125|Absoluter|no_rating_yet
125|Zeitfresser!|no_rating_yet
125|Macht|no_rating_yet
125|süchtig!|no_rating_yet
